"estado","nome","partido","coligacao","votos","porcentagem","cargo","ano","turno"
"Amazonas","Ivan Martins Pinheiro ","PCB","PCB",506,0.000498811369965515,"Presidente",2010,"Turno 1"
"Roraima","Ivan Martins Pinheiro ","PCB","PCB",48,0.0000473180746212346,"Presidente",2010,"Turno 1"
"Pará","Ivan Martins Pinheiro ","PCB","PCB",736,0.00072554381085893,"Presidente",2010,"Turno 1"
"Amapá","Ivan Martins Pinheiro ","PCB","PCB",282,0.000277993688399753,"Presidente",2010,"Turno 1"
"Tocantins","Ivan Martins Pinheiro ","PCB","PCB",248,0.000244476718876379,"Presidente",2010,"Turno 1"
"Maranhão","Ivan Martins Pinheiro ","PCB","PCB",1468,0.00144714444883276,"Presidente",2010,"Turno 1"
"Piauí","Ivan Martins Pinheiro ","PCB","PCB",705,0.000694984220999383,"Presidente",2010,"Turno 1"
"Ceará","Ivan Martins Pinheiro ","PCB","PCB",1632,0.00160881453712198,"Presidente",2010,"Turno 1"
"R. G. do Norte","Ivan Martins Pinheiro ","PCB","PCB",836,0.000824123132986502,"Presidente",2010,"Turno 1"
"Paraíba","Ivan Martins Pinheiro ","PCB","PCB",1052,0.00103705446878206,"Presidente",2010,"Turno 1"
"Pernambuco","Ivan Martins Pinheiro ","PCB","PCB",1474,0.00145305920816041,"Presidente",2010,"Turno 1"
"Alagoas","Ivan Martins Pinheiro ","PCB","PCB",857,0.000844824790633292,"Presidente",2010,"Turno 1"
"Sergipe","Ivan Martins Pinheiro ","PCB","PCB",736,0.00072554381085893,"Presidente",2010,"Turno 1"
"Bahia","Ivan Martins Pinheiro ","PCB","PCB",3016,0.00297315235536757,"Presidente",2010,"Turno 1"
"Minas Gerais","Ivan Martins Pinheiro ","PCB","PCB",3921,0.0038652952206221,"Presidente",2010,"Turno 1"
"Espirito Santo","Ivan Martins Pinheiro ","PCB","PCB",473,0.000466280193663416,"Presidente",2010,"Turno 1"
"Rio de Janeiro ","Ivan Martins Pinheiro ","PCB","PCB",5158,0.00508472143534017,"Presidente",2010,"Turno 1"
"São Paulo","Ivan Martins Pinheiro ","PCB","PCB",7324,0.00721994955262338,"Presidente",2010,"Turno 1"
"Paraná","Ivan Martins Pinheiro ","PCB","PCB",2302,0.00226929599537671,"Presidente",2010,"Turno 1"
"Santa Catarina","Ivan Martins Pinheiro ","PCB","PCB",1132,0.00111591792648412,"Presidente",2010,"Turno 1"
"R. G. do Sul","Ivan Martins Pinheiro ","PCB","PCB",1893,0.00186610656787494,"Presidente",2010,"Turno 1"
"M. G. do Sul","Ivan Martins Pinheiro ","PCB","PCB",390,0.000384459356297531,"Presidente",2010,"Turno 1"
"Mato Grosso","Ivan Martins Pinheiro ","PCB","PCB",475,0.000468251780105967,"Presidente",2010,"Turno 1"
"Goiás","Ivan Martins Pinheiro ","PCB","PCB",1418,0.00139785478776897,"Presidente",2010,"Turno 1"
"Distrito Federal","Ivan Martins Pinheiro ","PCB","PCB",430,0.00042389108514856,"Presidente",2010,"Turno 1"
"Rondônia","Rui Costa Pimenta ","PCO","PCO",96,0.0000946361492424692,"Presidente",2010,"Turno 1"
"Acre","Rui Costa Pimenta ","PCO","PCO",17,0.0000167584847616873,"Presidente",2010,"Turno 1"
"Amazonas","Rui Costa Pimenta ","PCO","PCO",68,0.000067033939046749,"Presidente",2010,"Turno 1"
"Roraima","Rui Costa Pimenta ","PCO","PCO",47,0.0000463322813999589,"Presidente",2010,"Turno 1"
"Pará","Rui Costa Pimenta ","PCO","PCO",180,0.00017744277982963,"Presidente",2010,"Turno 1"
"Amapá","Rui Costa Pimenta ","PCO","PCO",28,0.0000276022101957202,"Presidente",2010,"Turno 1"
"Tocantins","Rui Costa Pimenta ","PCO","PCO",66,0.0000650623526041976,"Presidente",2010,"Turno 1"
"Maranhão","Rui Costa Pimenta ","PCO","PCO",151,0.000148854776412634,"Presidente",2010,"Turno 1"
"Piauí","Rui Costa Pimenta ","PCO","PCO",131,0.000129138911987119,"Presidente",2010,"Turno 1"
"Ceará","Rui Costa Pimenta ","PCO","PCO",298,0.000293766379940165,"Presidente",2010,"Turno 1"
"R. G. do Norte","Rui Costa Pimenta ","PCO","PCO",200,0.000197158644255144,"Presidente",2010,"Turno 1"
"Paraíba","Rui Costa Pimenta ","PCO","PCO",280,0.000276022101957202,"Presidente",2010,"Turno 1"
"Pernambuco","Rui Costa Pimenta ","PCO","PCO",266,0.000262220996859342,"Presidente",2010,"Turno 1"
"Alagoas","Rui Costa Pimenta ","PCO","PCO",123,0.000121252566216914,"Presidente",2010,"Turno 1"
"Sergipe","Rui Costa Pimenta ","PCO","PCO",135,0.000133082084872222,"Presidente",2010,"Turno 1"
"Bahia","Rui Costa Pimenta ","PCO","PCO",639,0.000629921868395185,"Presidente",2010,"Turno 1"
"Minas Gerais","Rui Costa Pimenta ","PCO","PCO",1868,0.00184146173734305,"Presidente",2010,"Turno 1"
"Espirito Santo","Rui Costa Pimenta ","PCO","PCO",315,0.000310524864701852,"Presidente",2010,"Turno 1"
"Rio de Janeiro ","Rui Costa Pimenta ","PCO","PCO",1442,0.00142151382507959,"Presidente",2010,"Turno 1"
"São Paulo","Rui Costa Pimenta ","PCO","PCO",3134,0.00308947595547811,"Presidente",2010,"Turno 1"
"Paraná","Rui Costa Pimenta ","PCO","PCO",461,0.000454450675008107,"Presidente",2010,"Turno 1"
"Santa Catarina","Rui Costa Pimenta ","PCO","PCO",550,0.000542186271701646,"Presidente",2010,"Turno 1"
"R. G. do Sul","Rui Costa Pimenta ","PCO","PCO",778,0.000766947126152511,"Presidente",2010,"Turno 1"
"M. G. do Sul","Rui Costa Pimenta ","PCO","PCO",108,0.000106465667897778,"Presidente",2010,"Turno 1"
"Mato Grosso","Rui Costa Pimenta ","PCO","PCO",118,0.000116323600110535,"Presidente",2010,"Turno 1"
"Goiás","Rui Costa Pimenta ","PCO","PCO",271,0.00026714996296572,"Presidente",2010,"Turno 1"
"Distrito Federal","Rui Costa Pimenta ","PCO","PCO",365,0.000359814525765638,"Presidente",2010,"Turno 1"
"Rondônia","Dilma Rousseff ","PT","PT",347138,0.349480015862703,"Presidente",2010,"Turno 2"
"Acre","Dilma Rousseff ","PT","PT",96969,0.0976232151426534,"Presidente",2010,"Turno 2"
"Amazonas","Dilma Rousseff ","PT","PT",1141607,1.14930901390505,"Presidente",2010,"Turno 2"
"Roraima","Dilma Rousseff ","PT","PT",71280,0.0717609006524594,"Presidente",2010,"Turno 2"
"Pará","Dilma Rousseff ","PT","PT",1791443,1.80352922485331,"Presidente",2010,"Turno 2"
"Amapá","Dilma Rousseff ","PT","PT",198644,0.199984179983265,"Presidente",2010,"Turno 2"
"Tocantins","Dilma Rousseff ","PT","PT",391279,0.393918819393851,"Presidente",2010,"Turno 2"
"Maranhão","Dilma Rousseff ","PT","PT",2294146,2.30962378210209,"Presidente",2010,"Turno 2"
"Piauí","Dilma Rousseff ","PT","PT",1112380,1.11988482979493,"Presidente",2010,"Turno 2"
"Ceará","Dilma Rousseff ","PT","PT",3288570,3.31075680497557,"Presidente",2010,"Turno 2"
"R. G. do Norte","Dilma Rousseff ","PT","PT",979772,0.986382171072692,"Presidente",2010,"Turno 2"
"Paraíba","Dilma Rousseff ","PT","PT",1229391,1.23768526113956,"Presidente",2010,"Turno 2"
"Pernambuco","Dilma Rousseff ","PT","PT",3457953,3.48128257146288,"Presidente",2010,"Turno 2"
"Alagoas","Dilma Rousseff ","PT","PT",737236,0.742209867472174,"Presidente",2010,"Turno 2"
"Sergipe","Dilma Rousseff ","PT","PT",568862,0.572699908346792,"Presidente",2010,"Turno 2"
"Bahia","Dilma Rousseff ","PT","PT",4737079,4.76903837684977,"Presidente",2010,"Turno 2"
"Minas Gerais","Dilma Rousseff ","PT","PT",6220125,6.26208995750391,"Presidente",2010,"Turno 2"
"Espirito Santo","Dilma Rousseff ","PT","PT",924046,0.930280207692235,"Presidente",2010,"Turno 2"
"Rio de Janeiro ","Dilma Rousseff ","PT","PT",4934077,4.96736545186006,"Presidente",2010,"Turno 2"
"São Paulo","Dilma Rousseff ","PT","PT",10462447,10.5330333859234,"Presidente",2010,"Turno 2"
"Paraná","Dilma Rousseff ","PT","PT",2593086,2.61058062330644,"Presidente",2010,"Turno 2"
"Santa Catarina","Dilma Rousseff ","PT","PT",1556226,1.56672529992669,"Presidente",2010,"Turno 2"
"R. G. do Sul","Dilma Rousseff ","PT","PT",3117761,3.13879541777655,"Presidente",2010,"Turno 2"
"M. G. do Sul","Dilma Rousseff ","PT","PT",555283,0.559029295693036,"Presidente",2010,"Turno 2"
"Mato Grosso","Dilma Rousseff ","PT","PT",729747,0.734670341869112,"Presidente",2010,"Turno 2"
"Goiás","Dilma Rousseff ","PT","PT",1446178,1.45593484545135,"Presidente",2010,"Turno 2"
"Distrito Federal","Dilma Rousseff ","PT","PT",708674,0.713455169879083,"Presidente",2010,"Turno 2"
"Rondônia","José Serra ","PSDB","PSDB",385735,0.38833741600977,"Presidente",2010,"Turno 2"
"Acre","José Serra ","PSDB","PSDB",222766,0.22426892248521,"Presidente",2010,"Turno 2"
"Amazonas","José Serra ","PSDB","PSDB",275333,0.277190573223115,"Presidente",2010,"Turno 2"
"Roraima","José Serra ","PSDB","PSDB",141896,0.142853321534531,"Presidente",2010,"Turno 2"
"Pará","José Serra ","PSDB","PSDB",1576154,1.58678774701146,"Presidente",2010,"Turno 2"
"Amapá","José Serra ","PSDB","PSDB",118360,0.119158532564886,"Presidente",2010,"Turno 2"
"Tocantins","José Serra ","PSDB","PSDB",273306,0.275149897779476,"Presidente",2010,"Turno 2"
"Maranhão","José Serra ","PSDB","PSDB",606449,0.610540494385288,"Presidente",2010,"Turno 2"
"Piauí","José Serra ","PSDB","PSDB",477092,0.480310768996677,"Presidente",2010,"Turno 2"
"Ceará","José Serra ","PSDB","PSDB",962729,0.969224188050527,"Presidente",2010,"Turno 2"
"R. G. do Norte","José Serra ","PSDB","PSDB",665726,0.67021741509202,"Presidente",2010,"Turno 2"
"Paraíba","José Serra ","PSDB","PSDB",767919,0.773099874693266,"Presidente",2010,"Turno 2"
"Pernambuco","José Serra ","PSDB","PSDB",1113235,1.12074559817397,"Presidente",2010,"Turno 2"
"Alagoas","José Serra ","PSDB","PSDB",637368,0.641668093813927,"Presidente",2010,"Turno 2"
"Sergipe","José Serra ","PSDB","PSDB",493280,0.496607983639803,"Presidente",2010,"Turno 2"
"Bahia","José Serra ","PSDB","PSDB",1948584,1.96173039894742,"Presidente",2010,"Turno 2"
"Minas Gerais","José Serra ","PSDB","PSDB",4422294,4.45212963510055,"Presidente",2010,"Turno 2"
"Espirito Santo","José Serra ","PSDB","PSDB",955423,0.961868897082979,"Presidente",2010,"Turno 2"
"Rio de Janeiro ","José Serra ","PSDB","PSDB",3223891,3.24564143890794,"Presidente",2010,"Turno 2"
"São Paulo","José Serra ","PSDB","PSDB",12308483,12.3915239302116,"Presidente",2010,"Turno 2"
"Paraná","José Serra ","PSDB","PSDB",3226216,3.24798212485094,"Presidente",2010,"Turno 2"
"Santa Catarina","José Serra ","PSDB","PSDB",2030135,2.0438315943614,"Presidente",2010,"Turno 2"
"R. G. do Sul","José Serra ","PSDB","PSDB",3237207,3.25904727719481,"Presidente",2010,"Turno 2"
"M. G. do Sul","José Serra ","PSDB","PSDB",682305,0.686908267672227,"Presidente",2010,"Turno 2"
"Mato Grosso","José Serra ","PSDB","PSDB",762905,0.768052047029525,"Presidente",2010,"Turno 2"
"Goiás","José Serra ","PSDB","PSDB",1490368,1.50042297956797,"Presidente",2010,"Turno 2"
"Distrito Federal","José Serra ","PSDB","PSDB",633299,0.637571641727019,"Presidente",2010,"Turno 2"
"Rondônia","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",345167,0.332536092069357,"Presidente",2014,"Turno 1"
"Acre","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",111610,0.107525786752097,"Presidente",2014,"Turno 1"
"Amazonas","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",915030,0.881545745468784,"Presidente",2014,"Turno 1"
"Roraima","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",82857,0.0798249629326984,"Presidente",2014,"Turno 1"
"Pará","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2040696,1.96601955847914,"Presidente",2014,"Turno 1"
"Amapá","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",198939,0.191659103043413,"Presidente",2014,"Turno 1"
"Tocantins","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",368348,0.354868815505432,"Presidente",2014,"Turno 1"
"Maranhão","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2187668,2.10761332185634,"Presidente",2014,"Turno 1"
"Piauí","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1235203,1.19000245832408,"Presidente",2014,"Turno 1"
"Ceará","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",3087115,2.9741463056106,"Presidente",2014,"Turno 1"
"R. G. do Norte","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",999452,0.962878439395722,"Presidente",2014,"Turno 1"
"Paraíba","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1166632,1.12394071902313,"Presidente",2014,"Turno 1"
"Pernambuco","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2126491,2.04867500937418,"Presidente",2014,"Turno 1"
"Alagoas","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",703674,0.677924025329226,"Presidente",2014,"Turno 1"
"Sergipe","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",601578,0.57956408693444,"Presidente",2014,"Turno 1"
"Bahia","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",4292325,4.13525331619652,"Presidente",2014,"Turno 1"
"Minas Gerais","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",4829513,4.65278366593028,"Presidente",2014,"Turno 1"
"Espirito Santo","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",653469,0.629556207715311,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2970486,2.86178518220669,"Presidente",2014,"Turno 1"
"São Paulo","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",5927503,5.71059424379906,"Presidente",2014,"Turno 1"
"Paraná","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1972761,1.90057054563975,"Presidente",2014,"Turno 1"
"Santa Catarina","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1140432,1.09869947170744,"Presidente",2014,"Turno 1"
"R. G. do Sul","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2751098,2.65042538197401,"Presidente",2014,"Turno 1"
"M. G. do Sul","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",506951,0.488399830837399,"Presidente",2014,"Turno 1"
"Mato Grosso","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",616265,0.593713636527021,"Presidente",2014,"Turno 1"
"Goiás","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1035673,0.99777398210648,"Presidente",2014,"Turno 1"
"Distrito Federal","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",362511,0.349245412429794,"Presidente",2014,"Turno 1"
"Rondônia","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",371692,0.358090446460535,"Presidente",2014,"Turno 1"
"Acre","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",116015,0.111769591882846,"Presidente",2014,"Turno 1"
"Amazonas","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",325734,0.313814215768367,"Presidente",2014,"Turno 1"
"Roraima","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",108903,0.104917845664937,"Presidente",2014,"Turno 1"
"Pará","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",1057860,1.01914907959478,"Presidente",2014,"Turno 1"
"Amapá","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",99046,0.0954215489171953,"Presidente",2014,"Turno 1"
"Tocantins","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",202882,0.195457814423787,"Presidente",2014,"Turno 1"
"Maranhão","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",365443,0.352070119953825,"Presidente",2014,"Turno 1"
"Piauí","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",242069,0.233210820475704,"Presidente",2014,"Turno 1"
"Ceará","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",676743,0.651978527945293,"Presidente",2014,"Turno 1"
"R. G. do Norte","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",329866,0.317795010955713,"Presidente",2014,"Turno 1"
"Paraíba","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",490516,0.472566246881923,"Presidente",2014,"Turno 1"
"Pernambuco","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",284771,0.274350199974745,"Presidente",2014,"Turno 1"
"Alagoas","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",311576,0.30017430815403,"Presidente",2014,"Turno 1"
"Sergipe","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",248424,0.239333268059339,"Presidente",2014,"Turno 1"
"Bahia","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",1276603,1.22988748270842,"Presidente",2014,"Turno 1"
"Minas Gerais","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",4414452,4.25291124791118,"Presidente",2014,"Turno 1"
"Espirito Santo","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",692952,0.667594382057512,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",2246363,2.1641604596882,"Presidente",2014,"Turno 1"
"São Paulo","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",10152688,9.78116445523314,"Presidente",2014,"Turno 1"
"Paraná","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",3018548,2.9080884199352,"Presidente",2014,"Turno 1"
"Santa Catarina","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",1961224,1.88945572616337,"Presidente",2014,"Turno 1"
"R. G. do Sul","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",2637238,2.5407319308532,"Presidente",2014,"Turno 1"
"M. G. do Sul","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",558331,0.537899650954976,"Presidente",2014,"Turno 1"
"Mato Grosso","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",693251,0.667882440566954,"Presidente",2014,"Turno 1"
"Goiás","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",1340441,1.29138941958397,"Presidente",2014,"Turno 1"
"Distrito Federal","Aécio Neves ","PSDB","PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B",568371,0.547572251071373,"Presidente",2014,"Turno 1"
"Rondônia","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",86148,0.0829955333493381,"Presidente",2014,"Turno 1"
"Acre","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",167499,0.161369606264577,"Presidente",2014,"Turno 1"
"Amazonas","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",361234,0.34801514247475,"Presidente",2014,"Turno 1"
"Roraima","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",46936,0.0452184421377691,"Presidente",2014,"Turno 1"
"Pará","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",627012,0.604067364958388,"Presidente",2014,"Turno 1"
"Amapá","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",77702,0.0748586030123772,"Presidente",2014,"Turno 1"
"Tocantins","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",150568,0.145058172741597,"Presidente",2014,"Turno 1"
"Maranhão","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",534824,0.515252857037034,"Presidente",2014,"Turno 1"
"Piauí","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",246121,0.237114543152162,"Presidente",2014,"Turno 1"
"Ceará","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",638115,0.614764066063204,"Presidente",2014,"Turno 1"
"R. G. do Norte","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",286061,0.275592994212808,"Presidente",2014,"Turno 1"
"Paraíba","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",393390,0.378994438226031,"Presidente",2014,"Turno 1"
"Pernambuco","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",2310700,2.22614313635041,"Presidente",2014,"Turno 1"
"Alagoas","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",356632,0.34358154628594,"Presidente",2014,"Turno 1"
"Sergipe","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",203188,0.195752616777932,"Presidente",2014,"Turno 1"
"Bahia","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",1284185,1.2371920299278,"Presidente",2014,"Turno 1"
"Minas Gerais","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",1554511,1.49762582465539,"Presidente",2014,"Turno 1"
"Espirito Santo","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",567421,0.546657015004582,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",2590871,2.49606166694912,"Presidente",2014,"Turno 1"
"São Paulo","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",5761174,5.55035182300622,"Presidente",2014,"Turno 1"
"Paraná","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",860685,0.829189425416435,"Presidente",2014,"Turno 1"
"Santa Catarina","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",475599,0.45819511382054,"Presidente",2014,"Turno 1"
"R. G. do Sul","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",732148,0.705356058766903,"Presidente",2014,"Turno 1"
"M. G. do Sul","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",257805,0.248370983367299,"Presidente",2014,"Turno 1"
"Mato Grosso","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",219908,0.211860771553446,"Presidente",2014,"Turno 1"
"Goiás","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",771157,0.742937578482095,"Presidente",2014,"Turno 1"
"Distrito Federal","Marina Silva ","PSB","PSB PHS PRP PPS PPL PSB PSL",563830,0.543197422672114,"Presidente",2014,"Turno 1"
"Rondônia","Luciana Genro ","PSOL","PSOL",4653,0.00448272991450144,"Presidente",2014,"Turno 1"
"Acre","Luciana Genro ","PSOL","PSOL",856,0.000824675866497579,"Presidente",2014,"Turno 1"
"Amazonas","Luciana Genro ","PSOL","PSOL",15923,0.0153403198857955,"Presidente",2014,"Turno 1"
"Roraima","Luciana Genro ","PSOL","PSOL",2809,0.0027062085385417,"Presidente",2014,"Turno 1"
"Pará","Luciana Genro ","PSOL","PSOL",40328,0.0388522527384513,"Presidente",2014,"Turno 1"
"Amapá","Luciana Genro ","PSOL","PSOL",3999,0.00385266213799511,"Presidente",2014,"Turno 1"
"Tocantins","Luciana Genro ","PSOL","PSOL",2873,0.0027678665472518,"Presidente",2014,"Turno 1"
"Maranhão","Luciana Genro ","PSOL","PSOL",13089,0.0126100261876014,"Presidente",2014,"Turno 1"
"Piauí","Luciana Genro ","PSOL","PSOL",10148,0.00977664800609513,"Presidente",2014,"Turno 1"
"Ceará","Luciana Genro ","PSOL","PSOL",52448,0.0505287381379264,"Presidente",2014,"Turno 1"
"R. G. do Norte","Luciana Genro ","PSOL","PSOL",20198,0.0194588821863529,"Presidente",2014,"Turno 1"
"Paraíba","Luciana Genro ","PSOL","PSOL",16827,0.0162112392588256,"Presidente",2014,"Turno 1"
"Pernambuco","Luciana Genro ","PSOL","PSOL",40420,0.0389408861259721,"Presidente",2014,"Turno 1"
"Alagoas","Luciana Genro ","PSOL","PSOL",15223,0.0146659354155288,"Presidente",2014,"Turno 1"
"Sergipe","Luciana Genro ","PSOL","PSOL",12815,0.0123460528378113,"Presidente",2014,"Turno 1"
"Bahia","Luciana Genro ","PSOL","PSOL",55775,0.0537339911844655,"Presidente",2014,"Turno 1"
"Minas Gerais","Luciana Genro ","PSOL","PSOL",139741,0.134627371799344,"Presidente",2014,"Turno 1"
"Espirito Santo","Luciana Genro ","PSOL","PSOL",18984,0.0182893068336332,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Luciana Genro ","PSOL","PSOL",227173,0.218859918948428,"Presidente",2014,"Turno 1"
"São Paulo","Luciana Genro ","PSOL","PSOL",554189,0.533909221703769,"Presidente",2014,"Turno 1"
"Paraná","Luciana Genro ","PSOL","PSOL",79080,0.0761861770124165,"Presidente",2014,"Turno 1"
"Santa Catarina","Luciana Genro ","PSOL","PSOL",53332,0.0513803893832347,"Presidente",2014,"Turno 1"
"R. G. do Sul","Luciana Genro ","PSOL","PSOL",143153,0.137914514388701,"Presidente",2014,"Turno 1"
"M. G. do Sul","Luciana Genro ","PSOL","PSOL",10700,0.0103084483312197,"Presidente",2014,"Turno 1"
"Mato Grosso","Luciana Genro ","PSOL","PSOL",10082,0.00971306318461284,"Presidente",2014,"Turno 1"
"Goiás","Luciana Genro ","PSOL","PSOL",30383,0.0292711762287336,"Presidente",2014,"Turno 1"
"Distrito Federal","Luciana Genro ","PSOL","PSOL",31307,0.0301613637294856,"Presidente",2014,"Turno 1"
"Rondônia","Everaldo Dias ","PSC","PSC",12511,0.0120531772964383,"Presidente",2014,"Turno 1"
"Acre","Everaldo Dias ","PSC","PSC",1203,0.00115897788247265,"Presidente",2014,"Turno 1"
"Amazonas","Everaldo Dias ","PSC","PSC",42685,0.041123001590478,"Presidente",2014,"Turno 1"
"Roraima","Everaldo Dias ","PSC","PSC",5189,0.00499911573744852,"Presidente",2014,"Turno 1"
"Pará","Everaldo Dias ","PSC","PSC",43064,0.0414881326108081,"Presidente",2014,"Turno 1"
"Amapá","Everaldo Dias ","PSC","PSC",5114,0.00492686025849137,"Presidente",2014,"Turno 1"
"Tocantins","Everaldo Dias ","PSC","PSC",4737,0.00456365605093345,"Presidente",2014,"Turno 1"
