estado,nome,partido,coligacao,votos,porcentagem,cargo,ano,turno
Ceará,Heloísa Helena ,PSOL,PSOL PSTU,148886,0.16,Presidente,2006,Turno 1
R. G. do Norte,Heloísa Helena ,PSOL,PSOL PSTU,81185,0.08,Presidente,2006,Turno 1
Paraíba,Heloísa Helena ,PSOL,PSOL PSTU,80351,0.08,Presidente,2006,Turno 1
Pernambuco,Heloísa Helena ,PSOL,PSOL PSTU,157966,0.16,Presidente,2006,Turno 1
Alagoas,Heloísa Helena ,PSOL,PSOL PSTU,178557,0.19,Presidente,2006,Turno 1
Sergipe,Heloísa Helena ,PSOL,PSOL PSTU,62544,0.07,Presidente,2006,Turno 1
Bahia,Heloísa Helena ,PSOL,PSOL PSTU,276325,0.29,Presidente,2006,Turno 1
Minas Gerais,Heloísa Helena ,PSOL,PSOL PSTU,579920,0.6,Presidente,2006,Turno 1
Espirito Santo,Heloísa Helena ,PSOL,PSOL PSTU,107172,0.11,Presidente,2006,Turno 1
Rio de Janeiro ,Heloísa Helena ,PSOL,PSOL PSTU,1425699,1.49,Presidente,2006,Turno 1
São Paulo,Heloísa Helena ,PSOL,PSOL PSTU,1558639,1.62,Presidente,2006,Turno 1
Paraná,Heloísa Helena ,PSOL,PSOL PSTU,301688,0.31,Presidente,2006,Turno 1
Santa Catarina,Heloísa Helena ,PSOL,PSOL PSTU,220431,0.23,Presidente,2006,Turno 1
R. G. do Sul,Heloísa Helena ,PSOL,PSOL PSTU,439959,0.46,Presidente,2006,Turno 1
Mato Grosso,Heloísa Helena ,PSOL,PSOL PSTU,59201,0.06,Presidente,2006,Turno 1
Mato Grosso do Sul,Heloísa Helena ,PSOL,PSOL PSTU,68112,0.07,Presidente,2006,Turno 1
Goiás,Heloísa Helena ,PSOL,PSOL PSTU,179102,0.19,Presidente,2006,Turno 1
Distrito Federal,Heloísa Helena ,PSOL,PSOL PSTU,165420,0.17,Presidente,2006,Turno 1
Rondônia,Cristóvão Buarque ,PDT,PDT,14685,0.02,Presidente,2006,Turno 1
Acre,Cristóvão Buarque ,PDT,PDT,3617,0,Presidente,2006,Turno 1
Amazonas,Cristóvão Buarque ,PDT,PDT,36329,0.04,Presidente,2006,Turno 1
Roraima,Cristóvão Buarque ,PDT,PDT,3956,0,Presidente,2006,Turno 1
Pará,Cristóvão Buarque ,PDT,PDT,53059,0.06,Presidente,2006,Turno 1
Amapá,Cristóvão Buarque ,PDT,PDT,9157,0.01,Presidente,2006,Turno 1
Tocantins,Cristóvão Buarque ,PDT,PDT,9802,0.01,Presidente,2006,Turno 1
Maranhão,Cristóvão Buarque ,PDT,PDT,72815,0.08,Presidente,2006,Turno 1
Piauí,Cristóvão Buarque ,PDT,PDT,30812,0.03,Presidente,2006,Turno 1
Ceará,Cristóvão Buarque ,PDT,PDT,78353,0.08,Presidente,2006,Turno 1
R. G. do Norte,Cristóvão Buarque ,PDT,PDT,43690,0.05,Presidente,2006,Turno 1
Paraíba,Cristóvão Buarque ,PDT,PDT,45397,0.05,Presidente,2006,Turno 1
Pernambuco,Cristóvão Buarque ,PDT,PDT,90445,0.09,Presidente,2006,Turno 1
Alagoas,Cristóvão Buarque ,PDT,PDT,27172,0.03,Presidente,2006,Turno 1
Sergipe,Cristóvão Buarque ,PDT,PDT,17916,0.02,Presidente,2006,Turno 1
Bahia,Cristóvão Buarque ,PDT,PDT,174313,0.18,Presidente,2006,Turno 1
Minas Gerais,Cristóvão Buarque ,PDT,PDT,272152,0.28,Presidente,2006,Turno 1
Espirito Santo,Cristóvão Buarque ,PDT,PDT,66097,0.07,Presidente,2006,Turno 1
Rio de Janeiro ,Cristóvão Buarque ,PDT,PDT,372370,0.39,Presidente,2006,Turno 1
São Paulo,Cristóvão Buarque ,PDT,PDT,385119,0.4,Presidente,2006,Turno 1
Paraná,Cristóvão Buarque ,PDT,PDT,190452,0.2,Presidente,2006,Turno 1
Santa Catarina,Cristóvão Buarque ,PDT,PDT,109876,0.11,Presidente,2006,Turno 1
R. G. do Sul,Cristóvão Buarque ,PDT,PDT,239437,0.25,Presidente,2006,Turno 1
Mato Grosso,Cristóvão Buarque ,PDT,PDT,31457,0.03,Presidente,2006,Turno 1
Mato Grosso do Sul,Cristóvão Buarque ,PDT,PDT,24245,0.03,Presidente,2006,Turno 1
Goiás,Cristóvão Buarque ,PDT,PDT,51445,0.05,Presidente,2006,Turno 1
Distrito Federal,Cristóvão Buarque ,PDT,PDT,82854,0.09,Presidente,2006,Turno 1
Rondônia,Ana Maria Rangel ,PRP,PRP,1116,0,Presidente,2006,Turno 1
Acre,Ana Maria Rangel ,PRP,PRP,491,0,Presidente,2006,Turno 1
Amazonas,Ana Maria Rangel ,PRP,PRP,1806,0,Presidente,2006,Turno 1
Roraima,Ana Maria Rangel ,PRP,PRP,454,0,Presidente,2006,Turno 1
Pará,Ana Maria Rangel ,PRP,PRP,3626,0,Presidente,2006,Turno 1
Amapá,Ana Maria Rangel ,PRP,PRP,418,0,Presidente,2006,Turno 1
Tocantins,Ana Maria Rangel ,PRP,PRP,932,0,Presidente,2006,Turno 1
Maranhão,Ana Maria Rangel ,PRP,PRP,3605,0,Presidente,2006,Turno 1
Piauí,Ana Maria Rangel ,PRP,PRP,1960,0,Presidente,2006,Turno 1
Ceará,Ana Maria Rangel ,PRP,PRP,5664,0.01,Presidente,2006,Turno 1
R. G. do Norte,Ana Maria Rangel ,PRP,PRP,3860,0,Presidente,2006,Turno 1
Paraíba,Ana Maria Rangel ,PRP,PRP,2926,0,Presidente,2006,Turno 1
Pernambuco,Ana Maria Rangel ,PRP,PRP,4966,0.01,Presidente,2006,Turno 1
Alagoas,Ana Maria Rangel ,PRP,PRP,2073,0,Presidente,2006,Turno 1
Sergipe,Ana Maria Rangel ,PRP,PRP,1915,0,Presidente,2006,Turno 1
Bahia,Ana Maria Rangel ,PRP,PRP,9851,0.01,Presidente,2006,Turno 1
Minas Gerais,Ana Maria Rangel ,PRP,PRP,14155,0.01,Presidente,2006,Turno 1
Espirito Santo,Ana Maria Rangel ,PRP,PRP,2805,0,Presidente,2006,Turno 1
Rio de Janeiro ,Ana Maria Rangel ,PRP,PRP,14136,0.01,Presidente,2006,Turno 1
São Paulo,Ana Maria Rangel ,PRP,PRP,18927,0.02,Presidente,2006,Turno 1
Paraná,Ana Maria Rangel ,PRP,PRP,7434,0.01,Presidente,2006,Turno 1
Santa Catarina,Ana Maria Rangel ,PRP,PRP,5318,0.01,Presidente,2006,Turno 1
R. G. do Sul,Ana Maria Rangel ,PRP,PRP,7658,0.01,Presidente,2006,Turno 1
Mato Grosso,Ana Maria Rangel ,PRP,PRP,1846,0,Presidente,2006,Turno 1
Mato Grosso do Sul,Ana Maria Rangel ,PRP,PRP,1551,0,Presidente,2006,Turno 1
Goiás,Ana Maria Rangel ,PRP,PRP,3907,0,Presidente,2006,Turno 1
Distrito Federal,Ana Maria Rangel ,PRP,PRP,2367,0,Presidente,2006,Turno 1
Rondônia,José Maria Eymael ,PSDC,PSDC,615,0,Presidente,2006,Turno 1
Acre,José Maria Eymael ,PSDC,PSDC,236,0,Presidente,2006,Turno 1
Amazonas,José Maria Eymael ,PSDC,PSDC,788,0,Presidente,2006,Turno 1
Roraima,José Maria Eymael ,PSDC,PSDC,145,0,Presidente,2006,Turno 1
Pará,José Maria Eymael ,PSDC,PSDC,1445,0,Presidente,2006,Turno 1
Amapá,José Maria Eymael ,PSDC,PSDC,166,0,Presidente,2006,Turno 1
Tocantins,José Maria Eymael ,PSDC,PSDC,216,0,Presidente,2006,Turno 1
Maranhão,José Maria Eymael ,PSDC,PSDC,1383,0,Presidente,2006,Turno 1
Piauí,José Maria Eymael ,PSDC,PSDC,517,0,Presidente,2006,Turno 1
Ceará,José Maria Eymael ,PSDC,PSDC,2633,0,Presidente,2006,Turno 1
R. G. do Norte,José Maria Eymael ,PSDC,PSDC,897,0,Presidente,2006,Turno 1
Paraíba,José Maria Eymael ,PSDC,PSDC,1144,0,Presidente,2006,Turno 1
Pernambuco,José Maria Eymael ,PSDC,PSDC,2298,0,Presidente,2006,Turno 1
Alagoas,José Maria Eymael ,PSDC,PSDC,380,0,Presidente,2006,Turno 1
Sergipe,José Maria Eymael ,PSDC,PSDC,590,0,Presidente,2006,Turno 1
Bahia,José Maria Eymael ,PSDC,PSDC,5565,0.01,Presidente,2006,Turno 1
Minas Gerais,José Maria Eymael ,PSDC,PSDC,5164,0.01,Presidente,2006,Turno 1
Espirito Santo,José Maria Eymael ,PSDC,PSDC,927,0,Presidente,2006,Turno 1
Rio de Janeiro ,José Maria Eymael ,PSDC,PSDC,9256,0.01,Presidente,2006,Turno 1
São Paulo,José Maria Eymael ,PSDC,PSDC,15710,0.02,Presidente,2006,Turno 1
Paraná,José Maria Eymael ,PSDC,PSDC,3086,0,Presidente,2006,Turno 1
Santa Catarina,José Maria Eymael ,PSDC,PSDC,1895,0,Presidente,2006,Turno 1
R. G. do Sul,José Maria Eymael ,PSDC,PSDC,3602,0,Presidente,2006,Turno 1
Mato Grosso,José Maria Eymael ,PSDC,PSDC,895,0,Presidente,2006,Turno 1
Mato Grosso do Sul,José Maria Eymael ,PSDC,PSDC,520,0,Presidente,2006,Turno 1
Goiás,José Maria Eymael ,PSDC,PSDC,1372,0,Presidente,2006,Turno 1
Distrito Federal,José Maria Eymael ,PSDC,PSDC,1718,0,Presidente,2006,Turno 1
Rondônia,Luciano Bivar ,PSL,PSL,557,0,Presidente,2006,Turno 1
Acre,Luciano Bivar ,PSL,PSL,70,0,Presidente,2006,Turno 1
Amazonas,Luciano Bivar ,PSL,PSL,665,0,Presidente,2006,Turno 1
Roraima,Luciano Bivar ,PSL,PSL,92,0,Presidente,2006,Turno 1
Pará,Luciano Bivar ,PSL,PSL,1262,0,Presidente,2006,Turno 1
Amapá,Luciano Bivar ,PSL,PSL,182,0,Presidente,2006,Turno 1
Tocantins,Luciano Bivar ,PSL,PSL,294,0,Presidente,2006,Turno 1
Maranhão,Luciano Bivar ,PSL,PSL,1779,0,Presidente,2006,Turno 1
Piauí,Luciano Bivar ,PSL,PSL,1134,0,Presidente,2006,Turno 1
Ceará,Luciano Bivar ,PSL,PSL,4341,0,Presidente,2006,Turno 1
R. G. do Norte,Luciano Bivar ,PSL,PSL,1183,0,Presidente,2006,Turno 1
Paraíba,Luciano Bivar ,PSL,PSL,1453,0,Presidente,2006,Turno 1
Pernambuco,Luciano Bivar ,PSL,PSL,6321,0.01,Presidente,2006,Turno 1
Alagoas,Luciano Bivar ,PSL,PSL,649,0,Presidente,2006,Turno 1
Sergipe,Luciano Bivar ,PSL,PSL,647,0,Presidente,2006,Turno 1
Bahia,Luciano Bivar ,PSL,PSL,5319,0.01,Presidente,2006,Turno 1
Minas Gerais,Luciano Bivar ,PSL,PSL,5236,0.01,Presidente,2006,Turno 1
Espirito Santo,Luciano Bivar ,PSL,PSL,992,0,Presidente,2006,Turno 1
Rio de Janeiro ,Luciano Bivar ,PSL,PSL,6348,0.01,Presidente,2006,Turno 1
São Paulo,Luciano Bivar ,PSL,PSL,10979,0.01,Presidente,2006,Turno 1
Paraná,Luciano Bivar ,PSL,PSL,3597,0,Presidente,2006,Turno 1
Santa Catarina,Luciano Bivar ,PSL,PSL,1974,0,Presidente,2006,Turno 1
R. G. do Sul,Luciano Bivar ,PSL,PSL,2699,0,Presidente,2006,Turno 1
Mato Grosso,Luciano Bivar ,PSL,PSL,673,0,Presidente,2006,Turno 1
Mato Grosso do Sul,Luciano Bivar ,PSL,PSL,486,0,Presidente,2006,Turno 1
Goiás,Luciano Bivar ,PSL,PSL,1485,0,Presidente,2006,Turno 1
Distrito Federal,Luciano Bivar ,PSL,PSL,1518,0,Presidente,2006,Turno 1
Rondônia,Rui Costa Pimenta ,PCO,PCO,121,0,Presidente,2006,Turno 1
Acre,Rui Costa Pimenta ,PCO,PCO,35,0,Presidente,2006,Turno 1
Amazonas,Rui Costa Pimenta ,PCO,PCO,161,0,Presidente,2006,Turno 1
Roraima,Rui Costa Pimenta ,PCO,PCO,90,0,Presidente,2006,Turno 1
Pará,Rui Costa Pimenta ,PCO,PCO,152,0,Presidente,2006,Turno 1
Amapá,Rui Costa Pimenta ,PCO,PCO,33,0,Presidente,2006,Turno 1
Tocantins,Rui Costa Pimenta ,PCO,PCO,47,0,Presidente,2006,Turno 1
Maranhão,Rui Costa Pimenta ,PCO,PCO,330,0,Presidente,2006,Turno 1
Piauí,Rui Costa Pimenta ,PCO,PCO,212,0,Presidente,2006,Turno 1
Ceará,Rui Costa Pimenta ,PCO,PCO,613,0,Presidente,2006,Turno 1
R. G. do Norte,Rui Costa Pimenta ,PCO,PCO,224,0,Presidente,2006,Turno 1
Paraíba,Rui Costa Pimenta ,PCO,PCO,464,0,Presidente,2006,Turno 1
Pernambuco,Rui Costa Pimenta ,PCO,PCO,576,0,Presidente,2006,Turno 1
Alagoas,Rui Costa Pimenta ,PCO,PCO,177,0,Presidente,2006,Turno 1
Sergipe,Rui Costa Pimenta ,PCO,PCO,147,0,Presidente,2006,Turno 1
Bahia,Rui Costa Pimenta ,PCO,PCO,1407,0,Presidente,2006,Turno 1
Minas Gerais,Rui Costa Pimenta ,PCO,PCO,4273,0,Presidente,2006,Turno 1
Espirito Santo,Rui Costa Pimenta ,PCO,PCO,624,0,Presidente,2006,Turno 1
Rio de Janeiro ,Rui Costa Pimenta ,PCO,PCO,4106,0,Presidente,2006,Turno 1
São Paulo,Rui Costa Pimenta ,PCO,PCO,4973,0.01,Presidente,2006,Turno 1
Paraná,Rui Costa Pimenta ,PCO,PCO,1321,0,Presidente,2006,Turno 1
Santa Catarina,Rui Costa Pimenta ,PCO,PCO,843,0,Presidente,2006,Turno 1
R. G. do Sul,Rui Costa Pimenta ,PCO,PCO,3315,0,Presidente,2006,Turno 1
Mato Grosso,Rui Costa Pimenta ,PCO,PCO,172,0,Presidente,2006,Turno 1
Mato Grosso do Sul,Rui Costa Pimenta ,PCO,PCO,132,0,Presidente,2006,Turno 1
Goiás,Rui Costa Pimenta ,PCO,PCO,33,0,Presidente,2006,Turno 1
Distrito Federal,Rui Costa Pimenta ,PCO,PCO,765,0,Presidente,2006,Turno 1
Rondônia,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,397327,0.41,Presidente,2006,Turno 2
Acre,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,151584,0.16,Presidente,2006,Turno 2
Amazonas,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1159709,1.21,Presidente,2006,Turno 2
Roraima,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,66932,0.07,Presidente,2006,Turno 2
Pará,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1840154,1.92,Presidente,2006,Turno 2
Amapá,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,191698,0.2,Presidente,2006,Turno 2
Tocantins,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,447849,0.47,Presidente,2006,Turno 2
Maranhão,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,2280520,2.38,Presidente,2006,Turno 2
Piauí,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1216842,1.27,Presidente,2006,Turno 2
Ceará,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,3394007,3.54,Presidente,2006,Turno 2
R. G. do Norte,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1099150,1.15,Presidente,2006,Turno 2
Paraíba,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1478378,1.54,Presidente,2006,Turno 2
Pernambuco,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,3260996,3.4,Presidente,2006,Turno 2
Alagoas,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,822505,0.86,Presidente,2006,Turno 2
Sergipe,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,611337,0.64,Presidente,2006,Turno 2
Bahia,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,5188314,5.42,Presidente,2006,Turno 2
Minas Gerais,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,6808417,7.11,Presidente,2006,Turno 2
Espirito Santo,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1190459,1.24,Presidente,2006,Turno 2
Rio de Janeiro ,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,5532284,5.77,Presidente,2006,Turno 2
São Paulo,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,10684776,11.15,Presidente,2006,Turno 2
Paraná,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,2663423,2.78,Presidente,2006,Turno 2
Santa Catarina,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1481344,1.55,Presidente,2006,Turno 2
R. G. do Sul,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,2811658,2.93,Presidente,2006,Turno 2
M. G. do Sul,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,535966,0.56,Presidente,2006,Turno 2
Mato Grosso,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,711177,0.74,Presidente,2006,Turno 2
Goiás,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,1485280,1.55,Presidente,2006,Turno 2
Distrito Federal,Luiz Inácio Lula da Silva ,PT,PT PRB PCdoB,765008,0.8,Presidente,2006,Turno 2
Rondônia,Geraldo Alckimin ,PSDB,PSDB PFL,320806,0.33,Presidente,2006,Turno 2
Acre,Geraldo Alckimin ,PSDB,PSDB PFL,137911,0.14,Presidente,2006,Turno 2
Amazonas,Geraldo Alckimin ,PSDB,PSDB PFL,176338,0.18,Presidente,2006,Turno 2
Roraima,Geraldo Alckimin ,PSDB,PSDB PFL,106890,0.11,Presidente,2006,Turno 2
Pará,Geraldo Alckimin ,PSDB,PSDB PFL,1220564,1.27,Presidente,2006,Turno 2
Amapá,Geraldo Alckimin ,PSDB,PSDB PFL,80601,0.08,Presidente,2006,Turno 2
Tocantins,Geraldo Alckimin ,PSDB,PSDB PFL,189491,0.2,Presidente,2006,Turno 2
Maranhão,Geraldo Alckimin ,PSDB,PSDB PFL,414108,0.43,Presidente,2006,Turno 2
Piauí,Geraldo Alckimin ,PSDB,PSDB PFL,356879,0.37,Presidente,2006,Turno 2
Ceará,Geraldo Alckimin ,PSDB,PSDB PFL,725990,0.76,Presidente,2006,Turno 2
R. G. do Norte,Geraldo Alckimin ,PSDB,PSDB PFL,477212,0.5,Presidente,2006,Turno 2
Paraíba,Geraldo Alckimin ,PSDB,PSDB PFL,492524,0.51,Presidente,2006,Turno 2
Pernambuco,Geraldo Alckimin ,PSDB,PSDB PFL,894062,0.93,Presidente,2006,Turno 2
Alagoas,Geraldo Alckimin ,PSDB,PSDB PFL,516059,0.54,Presidente,2006,Turno 2
Sergipe,Geraldo Alckimin ,PSDB,PSDB PFL,404897,0.42,Presidente,2006,Turno 2
Bahia,Geraldo Alckimin ,PSDB,PSDB PFL,1456417,1.52,Presidente,2006,Turno 2
Minas Gerais,Geraldo Alckimin ,PSDB,PSDB PFL,3635228,3.79,Presidente,2006,Turno 2
Espirito Santo,Geraldo Alckimin ,PSDB,PSDB PFL,625852,0.65,Presidente,2006,Turno 2
Rio de Janeiro ,Geraldo Alckimin ,PSDB,PSDB PFL,2406487,2.51,Presidente,2006,Turno 2
São Paulo,Geraldo Alckimin ,PSDB,PSDB PFL,11696938,12.21,Presidente,2006,Turno 2
Paraná,Geraldo Alckimin ,PSDB,PSDB PFL,2744697,2.87,Presidente,2006,Turno 2
Santa Catarina,Geraldo Alckimin ,PSDB,PSDB PFL,1776776,1.85,Presidente,2006,Turno 2
R. G. do Sul,Geraldo Alckimin ,PSDB,PSDB PFL,3485916,3.64,Presidente,2006,Turno 2
M. G. do Sul,Geraldo Alckimin ,PSDB,PSDB PFL,655491,0.68,Presidente,2006,Turno 2
Mato Grosso,Geraldo Alckimin ,PSDB,PSDB PFL,719984,0.75,Presidente,2006,Turno 2
Goiás,Geraldo Alckimin ,PSDB,PSDB PFL,1226011,1.28,Presidente,2006,Turno 2
Distrito Federal,Geraldo Alckimin ,PSDB,PSDB PFL,578137,0.6,Presidente,2006,Turno 2
Rondônia,Dilma Rousseff ,PT,PT,321712,0.32,Presidente,2010,Turno 1
Acre,Dilma Rousseff ,PT,PT,82733,0.08,Presidente,2010,Turno 1
Amazonas,Dilma Rousseff ,PT,PT,991128,0.98,Presidente,2010,Turno 1
Roraima,Dilma Rousseff ,PT,PT,63927,0.06,Presidente,2010,Turno 1
Pará,Dilma Rousseff ,PT,PT,1699799,1.68,Presidente,2010,Turno 1
Amapá,Dilma Rousseff ,PT,PT,161443,0.16,Presidente,2010,Turno 1
Tocantins,Dilma Rousseff ,PT,PT,362383,0.36,Presidente,2010,Turno 1
Maranhão,Dilma Rousseff ,PT,PT,2079650,2.05,Presidente,2010,Turno 1
Piauí,Dilma Rousseff ,PT,PT,1088205,1.07,Presidente,2010,Turno 1
Ceará,Dilma Rousseff ,PT,PT,2783451,2.74,Presidente,2010,Turno 1
R. G. do Norte,Dilma Rousseff ,PT,PT,846416,0.83,Presidente,2010,Turno 1
Paraíba,Dilma Rousseff ,PT,PT,1031185,1.02,Presidente,2010,Turno 1
Pernambuco,Dilma Rousseff ,PT,PT,2748751,2.71,Presidente,2010,Turno 1
Alagoas,Dilma Rousseff ,PT,PT,709844,0.7,Presidente,2010,Turno 1
Sergipe,Dilma Rousseff ,PT,PT,506802,0.5,Presidente,2010,Turno 1
Bahia,Dilma Rousseff ,PT,PT,4188099,4.13,Presidente,2010,Turno 1
Minas Gerais,Dilma Rousseff ,PT,PT,5067399,5,Presidente,2010,Turno 1
Espirito Santo,Dilma Rousseff ,PT,PT,717417,0.71,Presidente,2010,Turno 1
Rio de Janeiro ,Dilma Rousseff ,PT,PT,3739632,3.69,Presidente,2010,Turno 1
São Paulo,Dilma Rousseff ,PT,PT,8740949,8.62,Presidente,2010,Turno 1
Paraná,Dilma Rousseff ,PT,PT,2311239,2.28,Presidente,2010,Turno 1
Santa Catarina,Dilma Rousseff ,PT,PT,1402566,1.38,Presidente,2010,Turno 1
R. G. do Sul,Dilma Rousseff ,PT,PT,3007263,2.96,Presidente,2010,Turno 1
M. G. do Sul,Dilma Rousseff ,PT,PT,518877,0.51,Presidente,2010,Turno 1
Mato Grosso,Dilma Rousseff ,PT,PT,659771,0.65,Presidente,2010,Turno 1
Goiás,Dilma Rousseff ,PT,PT,1301985,1.28,Presidente,2010,Turno 1
Distrito Federal,Dilma Rousseff ,PT,PT,462441,0.46,Presidente,2010,Turno 1
Rondônia,José Serra ,PSDB,PSDB,358435,0.35,Presidente,2010,Turno 1
Acre,José Serra ,PSDB,PSDB,180252,0.18,Presidente,2010,Turno 1
Amazonas,José Serra ,PSDB,PSDB,129190,0.13,Presidente,2010,Turno 1
Roraima,José Serra ,PSDB,PSDB,113601,0.11,Presidente,2010,Turno 1
Pará,José Serra ,PSDB,PSDB,1336887,1.32,Presidente,2010,Turno 1
Amapá,José Serra ,PSDB,PSDB,72774,0.07,Presidente,2010,Turno 1
Tocantins,José Serra ,PSDB,PSDB,198979,0.2,Presidente,2010,Turno 1
Maranhão,José Serra ,PSDB,PSDB,444145,0.44,Presidente,2010,Turno 1
Piauí,José Serra ,PSDB,PSDB,339445,0.33,Presidente,2010,Turno 1
Ceará,José Serra ,PSDB,PSDB,686891,0.68,Presidente,2010,Turno 1
R. G. do Norte,José Serra ,PSDB,PSDB,460107,0.45,Presidente,2010,Turno 1
Paraíba,José Serra ,PSDB,PSDB,551053,0.54,Presidente,2010,Turno 1
Pernambuco,José Serra ,PSDB,PSDB,773374,0.76,Presidente,2010,Turno 1
Alagoas,José Serra ,PSDB,PSDB,508232,0.5,Presidente,2010,Turno 1
Sergipe,José Serra ,PSDB,PSDB,404584,0.4,Presidente,2010,Turno 1
Bahia,José Serra ,PSDB,PSDB,1403153,1.38,Presidente,2010,Turno 1
Minas Gerais,José Serra ,PSDB,PSDB,3317872,3.27,Presidente,2010,Turno 1
Espirito Santo,José Serra ,PSDB,PSDB,682590,0.67,Presidente,2010,Turno 1
Rio de Janeiro ,José Serra ,PSDB,PSDB,1925166,1.9,Presidente,2010,Turno 1
São Paulo,José Serra ,PSDB,PSDB,9524050,9.39,Presidente,2010,Turno 1
Paraná,José Serra ,PSDB,PSDB,2607664,2.57,Presidente,2010,Turno 1
Santa Catarina,José Serra ,PSDB,PSDB,1658161,1.63,Presidente,2010,Turno 1
R. G. do Sul,José Serra ,PSDB,PSDB,2600389,2.56,Presidente,2010,Turno 1
M. G. do Sul,José Serra ,PSDB,PSDB,551296,0.54,Presidente,2010,Turno 1
Mato Grosso,José Serra ,PSDB,PSDB,678614,0.67,Presidente,2010,Turno 1
Goiás,José Serra ,PSDB,PSDB,1217203,1.2,Presidente,2010,Turno 1
Distrito Federal,José Serra ,PSDB,PSDB,354070,0.35,Presidente,2010,Turno 1
Rondônia,Marina Silva ,PV,PV,100317,0.1,Presidente,2010,Turno 1
Acre,Marina Silva ,PV,PV,81102,0.08,Presidente,2010,Turno 1
Amazonas,Marina Silva ,PV,PV,392170,0.39,Presidente,2010,Turno 1
Roraima,Marina Silva ,PV,PV,41784,0.04,Presidente,2010,Turno 1
Pará,Marina Silva ,PV,PV,474841,0.47,Presidente,2010,Turno 1
Amapá,Marina Silva ,PV,PV,101243,0.1,Presidente,2010,Turno 1
Tocantins,Marina Silva ,PV,PV,146151,0.14,Presidente,2010,Turno 1
Maranhão,Marina Silva ,PV,PV,400048,0.39,Presidente,2010,Turno 1
Piauí,Marina Silva ,PV,PV,185107,0.18,Presidente,2010,Turno 1
Ceará,Marina Silva ,PV,PV,686770,0.68,Presidente,2010,Turno 1
R. G. do Norte,Marina Silva ,PV,PV,313360,0.31,Presidente,2010,Turno 1
Paraíba,Marina Silva ,PV,PV,341916,0.34,Presidente,2010,Turno 1
Pernambuco,Marina Silva ,PV,PV,903655,0.89,Presidente,2010,Turno 1
Alagoas,Marina Silva ,PV,PV,160380,0.16,Presidente,2010,Turno 1
Sergipe,Marina Silva ,PV,PV,141033,0.14,Presidente,2010,Turno 1
Bahia,Marina Silva ,PV,PV,1052674,1.04,Presidente,2010,Turno 1
Minas Gerais,Marina Silva ,PV,PV,2291502,2.26,Presidente,2010,Turno 1
Espirito Santo,Marina Silva ,PV,PV,505734,0.5,Presidente,2010,Turno 1
Rio de Janeiro ,Marina Silva ,PV,PV,2693130,2.65,Presidente,2010,Turno 1
São Paulo,Marina Silva ,PV,PV,4865828,4.8,Presidente,2010,Turno 1
Paraná,Marina Silva ,PV,PV,944402,0.93,Presidente,2010,Turno 1
Santa Catarina,Marina Silva ,PV,PV,507017,0.5,Presidente,2010,Turno 1
R. G. do Sul,Marina Silva ,PV,PV,725580,0.72,Presidente,2010,Turno 1
M. G. do Sul,Marina Silva ,PV,PV,219812,0.22,Presidente,2010,Turno 1
Mato Grosso,Marina Silva ,PV,PV,184339,0.18,Presidente,2010,Turno 1
Goiás,Marina Silva ,PV,PV,529694,0.52,Presidente,2010,Turno 1
Distrito Federal,Marina Silva ,PV,PV,611362,0.6,Presidente,2010,Turno 1
Rondônia,Plínio de Arruda Sampaio ,PSOL,PSOL,6664,0.01,Presidente,2010,Turno 1
Acre,Plínio de Arruda Sampaio ,PSOL,PSOL,1032,0,Presidente,2010,Turno 1
Amazonas,Plínio de Arruda Sampaio ,PSOL,PSOL,9033,0.01,Presidente,2010,Turno 1
Roraima,Plínio de Arruda Sampaio ,PSOL,PSOL,2383,0,Presidente,2010,Turno 1
Pará,Plínio de Arruda Sampaio ,PSOL,PSOL,26619,0.03,Presidente,2010,Turno 1
